0,0,0,0.612654,92.5479,-1.01497,-2.30926e-14,3.03211,-35.9812,2.66454e-15,-3.27677,-6.18424,8.88178e-16,-14.5542,-4.85139,7.99361e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.6887,-4.48836,-16.6467,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.5703,-8.96536,-15.6262,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,3.68769,3.8211,15.411,6.39805e-16,-0.109472,2.88143,-0.775782,9.67002,18.7177,-7.99361e-15,11.0802,12.4233,-1.33227e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.05176e-14,20.291,8.86305,11.8517,-29.3107,30.8773,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-13.9896,-14.3424,29.8563,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,0.75277,92.4753,-0.941885,-1.33227e-14,3.03211,-35.9812,8.88178e-16,-3.27677,-6.18424,4.44089e-16,-14.5542,-4.85139,9.32587e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.669,-4.6247,-16.4537,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.5862,-8.78266,-15.6038,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,3.64036,3.81262,15.4188,6.39805e-16,-0.109472,2.88143,-0.679585,9.71465,18.6992,-8.21565e-15,11.0802,12.4233,-1.73195e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.06524e-14,20.2023,8.87464,12.1327,-28.6239,30.1112,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-13.7968,-14.8793,29.8523,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,0.971119,92.4026,-0.811753,-3.55271e-15,3.03211,-35.9812,-8.88178e-16,-3.27677,-6.18424,0,-14.5542,-4.85139,1.06581e-14,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.6309,-4.88829,-16.0808,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.6126,-8.47816,-15.5664,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,3.52712,3.80414,15.4355,6.39805e-16,-0.109472,2.88143,-0.50888,9.75928,18.6807,-8.43769e-15,11.0802,12.4233,-2.13163e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.1018e-14,20.111,8.88772,12.6208,-27.3152,28.6318,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-13.4465,-15.9633,29.8241,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.117,92.5459,-0.688347,-7.10543e-15,3.03211,-35.9812,-8.88178e-16,-3.27677,-6.18424,-8.88178e-16,-14.5542,-4.85139,3.55271e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.5898,-5.17363,-15.6771,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.6338,-8.23456,-15.5366,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,3.36658,3.80426,15.4571,6.39805e-16,-0.109472,2.88143,-0.350188,9.75911,18.6812,-9.54792e-15,11.0802,12.4233,-1.59872e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.15569e-14,20.0183,8.90166,13.0721,-25.5151,26.9388,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-13.099,-17.2906,29.7546,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.23852,92.8468,-0.558565,-1.06581e-14,3.03211,-35.9812,-8.88178e-16,-3.27677,-6.18424,-1.77636e-15,-14.5542,-4.85139,-3.55271e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.5417,-5.5063,-15.2064,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.655,-7.99096,-15.5067,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,3.16034,3.80511,15.483,6.39805e-16,-0.109472,2.88143,-0.179717,9.7579,18.6846,-1.06581e-14,11.0802,12.4233,-1.06581e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.22112e-14,19.9253,8.9158,13.5095,-24.3367,25.1708,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-12.73,-18.7193,29.6431,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.33305,93.2207,-0.427714,-7.10543e-15,3.03211,-35.9812,8.88178e-16,-3.27677,-6.18424,-6.66134e-16,-14.5542,-4.85139,-4.44089e-16,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.4877,-5.88056,-14.6769,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.6761,-7.74736,-15.4768,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,2.91322,3.81175,15.5116,6.39805e-16,-0.109472,2.88143,-0.00151375,9.72254,18.7027,7.10543e-15,11.0802,12.4233,7.10543e-15,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.29233e-14,19.833,8.92952,13.8707,-24.3563,23.5992,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-12.3643,-19.9545,29.4902,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.40205,93.6638,-0.30435,-3.55271e-15,3.03211,-35.9812,2.66454e-15,-3.27677,-6.18424,4.44089e-16,-14.5542,-4.85139,2.66454e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.4294,-6.28499,-14.1047,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.6973,-7.50376,-15.447,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,2.63414,3.82496,15.5412,6.39805e-16,-0.109472,2.88143,0.181424,9.64479,18.737,2.4869e-14,11.0802,12.4233,2.4869e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.36353e-14,19.7425,8.94218,14.1672,-24.4935,22.3258,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-12.0145,-21.152,29.2936,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.44784,94.1516,-0.197398,-4.44089e-15,3.03211,-35.9812,1.33227e-15,-3.27677,-6.18424,1.33227e-15,-14.5542,-4.85139,2.22045e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.3688,-6.70484,-13.5107,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7228,-7.25387,-15.4159,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,2.33418,3.84194,15.5697,6.39805e-16,-0.109472,2.88143,0.365371,9.54439,18.7814,-2.88658e-15,11.0802,12.4233,-4.44089e-15,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.42897e-14,19.6548,8.95313,14.382,-25.1041,21.6679,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-11.7005,-22.3846,29.0533,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.46529,94.6615,-0.111067,-5.32907e-15,3.03211,-35.9812,0,-3.27677,-6.18424,2.22045e-15,-14.5542,-4.85139,1.77636e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.3053,-7.14441,-12.8888,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7396,-7.01656,-15.3872,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,2.01161,3.8636,15.5967,6.39805e-16,-0.109472,2.88143,0.548464,9.41047,18.839,-3.06422e-14,11.0802,12.4233,-3.37508e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.48285e-14,19.5711,8.96175,14.539,-26.0319,21.2499,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-11.4247,-23.6056,28.7627,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.46287,95.1758,-0.0487839,-3.10862e-15,3.03211,-35.9812,-1.33227e-15,-3.27677,-6.18424,-1.05471e-15,-14.5542,-4.85139,-1.11022e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.2385,-7.60774,-12.2333,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7416,-6.8094,-15.3645,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,1.66485,3.88941,15.6215,6.39805e-16,-0.109472,2.88143,0.731187,9.24207,18.91,-1.11022e-14,11.0802,12.4233,-1.24345e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.51942e-14,19.4925,8.96739,14.6553,-27.016,20.7606,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-11.1926,-24.806,28.417,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.44597,95.655,-0.021817,-8.88178e-16,3.03211,-35.9812,-2.66454e-15,-3.27677,-6.18424,-4.32987e-15,-14.5542,-4.85139,-3.9968e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.1702,-8.0809,-11.5639,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7419,-6.6301,-15.3461,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,1.30446,3.92083,15.643,6.39805e-16,-0.109472,2.88143,0.90277,9.02907,18.9976,8.43769e-15,11.0802,12.4233,8.88178e-15,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.53289e-14,19.42,8.96941,14.7345,-27.9717,20.324,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-11.0153,-25.9451,28.0099,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.40381,96.058,-0.0388647,-3.10862e-15,3.03211,-35.9812,-1.88738e-15,-3.27677,-6.18424,-4.38538e-15,-14.5542,-4.85139,-3.21965e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.1018,-8.55475,-10.8934,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7377,-6.48005,-15.3309,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,0.937751,3.95985,15.6599,6.39805e-16,-0.109472,2.88143,1.05211,8.75706,19.1077,1.06026e-14,11.0802,12.4233,1.15463e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.5084e-14,19.3486,8.96778,14.7888,-28.7106,19.9654,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-10.9044,-26.9951,27.5227,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.34065,96.3711,-0.0879189,-5.32907e-15,3.03211,-35.9812,-1.11022e-15,-3.27677,-6.18424,-4.44089e-15,-14.5542,-4.85139,-2.44249e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,13.0348,-9.01897,-10.2367,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7283,-6.3658,-15.3201,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,0.572955,4.00435,15.6731,6.39805e-16,-0.109472,2.88143,1.1807,8.43791,19.2328,1.27676e-14,11.0802,12.4233,1.42109e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.44384e-14,19.2755,8.96349,14.8093,-29.283,19.6693,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-10.8636,-27.9091,26.9876,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.26069,96.5698,-0.173597,-1.02141e-14,3.03211,-35.9812,-3.33067e-16,-3.27677,-6.18424,-1.9984e-15,-14.5542,-4.85139,-6.66134e-16,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,12.9714,-9.45844,-9.61488,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7162,-6.29298,-15.3144,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,0.222505,4.0533,15.6825,6.39805e-16,-0.109472,2.88143,1.28449,8.0747,19.3693,1.00475e-14,11.0802,12.4233,1.15463e-14,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.35256e-14,19.205,8.95743,14.8066,-29.6357,19.4356,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-10.8802,-28.6272,26.4243,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
0,0,0,1.16199,96.6448,-0.27787,-1.5099e-14,3.03211,-35.9812,4.44089e-16,-3.27677,-6.18424,4.44089e-16,-14.5542,-4.85139,1.11022e-15,-27.1498,1.01715,-3.94953e-15,-14.6564,-10.3204,12.9108,-9.87839,-9.02074,-2.22495,-30.2311,-2.46804,-0.0651647,-10.0365,-13.8594,-2.29354,-29.8826,-3.11491,-1.77636e-15,-10.5078,12.194,-14.7006,-6.2657,-15.3129,2.14833,-30.2375,-2.45695,-0.0139763,-10.026,-13.8672,2.21016,-29.8899,-3.10507,0,-9.58982,10.7862,2.6588e-15,-1.84109,11.9742,-0.118844,4.1054,15.6893,6.39805e-16,-0.109472,2.88143,1.36896,7.67938,19.5107,7.32747e-15,11.0802,12.4233,8.88178e-15,9.06565,16.9561,2.29449e-15,-26.1193,10.3335,-7.54256,-7.06185,10.9433,7.53961,-7.06185,10.9433,4.30558e-15,-30.1965,19.3906,5.99194,1.19287,8.75953,1.18455,3.26856,2.03631,-5.64075,0.784706,7.92971,-1.53573,3.67672,2.86614,-1.24792e-14,19.1417,8.95048,14.788,-29.8913,19.2423,-0.259215,-29.6315,-6.19943,-0.193056,-22.0921,-4.62209,1.19301,-11.4217,6.70786,-10.9264,-29.161,25.8522,0.22175,-29.6317,-6.1995,0.165114,-22.0923,-4.62215,-1.19785,-11.4195,6.68336,-6.35482e-15,-10.9498,30.9599,-5.71502e-15,-26.1943,0.182669,-2.30762e-15,9.52482,5.81466,3.51181e-16,-25.7491,0.168829,
